"","MAP","MFRI"
"22040",700.443722864553,5.154
"22041",696.754655595972,5.154
"22042",704.414705250363,5.154
"22043",694.132287347141,4.786
"22044",686.552139367426,4.786
"22045",685.633572990941,4.188
"22046",684.035088186645,4.467
"22047",681.827417458295,4.467
"22048",679.742672128166,4.188
"22049",679.152489316625,3.941
"22050",682.696698891357,4.188
"22051",676.934676030991,4.467
"22052",673.885222289441,4.467
"22053",664.524956224455,5.154
"22054",663.865861513309,4.467
"22055",666.575558385085,4.467
"22056",658.582147757907,4.467
"22057",657.07437541941,5.583
"22058",658.052970516716,3.941
"22059",653.925999451599,4.188
"22060",657.126458262808,3.941
"22061",665.959178525731,3.722
"22062",668.704782184158,3.941
"22063",674.038687628019,3.722
"22064",669.720004487582,5.583
"22065",671.653563527842,5.583
"22066",673.549390237503,5.583
"22067",672.048950512528,5.583
"22068",667.914749918712,5.583
"22069",668.516779395812,5.583
"22070",668.331893885294,4.786
"22071",666.525169697279,4.467
"22072",665.482396159486,4.786
"22073",662.67491886221,4.467
"22074",658.546796713744,4.467
"22075",653.439572663202,5.154
"22076",660.450047444225,5.154
"22077",661.408613535464,5.154
"22078",657.034740124568,5.154
"22079",659.744480940216,5.154
"22080",660.64277340957,4.467
"22081",662.64388885494,4.188
"22082",658.706664810804,3.722
"22083",657.353192724669,3.526
"22084",654.201310440485,4.188
"22085",657.198279523121,4.188
"22086",656.137323682118,4.188
"22087",647.822085476377,4.188
"22088",643.712578336107,4.786
"22089",643.422297417915,4.786
"22090",645.802967698318,4.786
"22091",647.562248907949,5.583
"22092",647.04045523442,5.154
"22093",651.910208103174,5.154
"22094",656.556703103736,5.583
"22095",655.30467919768,4.467
"22096",651.71051711456,4.467
"22097",648.882039589689,4.188
"22098",647.435075613154,3.941
"22099",645.243303942521,3.941
"22100",642.935797141151,4.188
"22101",640.894887520283,3.526
"22102",642.716442323199,4.467
"22103",645.494691807947,3.941
"22104",645.503565614362,5.583
"22105",645.149784955301,5.583
"22106",655.479327237386,3.941
"22107",678.884528095121,3.941
"22108",681.746645027617,3.941
"22109",671.916547392155,3.941
"22110",668.182785926269,3.045
"22111",667.253320207612,3.19
"22112",714.931321183732,2.792
"22113",719.416541401113,2.577
"22114",715.506194189724,2.577
"22115",722.261377921265,2.68
"22116",733.16693477819,2.792
"22117",736.804711226919,2.792
"22118",740.534268653108,2.792
"22119",745.575319308971,2.792
"22120",759.617768757787,2.68
"22121",764.253836521872,2.68
"22122",753.53926881463,2.577
"22123",738.181219510819,2.577
"22124",729.780178778082,2.577
"22125",724.893049826945,2.68
"22126",719.075220149193,3.045
"22127",713.914108945081,3.722
"22128",719.318339212995,3.526
"22129",723.539684407008,3.941
"22130",723.346019501819,4.467
"22131",714.54469093102,4.188
"22132",704.98614115795,4.188
"22133",703.605718983954,5.154
"22134",707.073322000935,5.154
"22135",693.214923433482,5.583
"22136",685.123387324814,5.154
"22137",682.264817151772,4.786
"22138",681.256133570046,4.467
"22139",678.478828972181,4.786
"22140",678.900238064918,3.941
"22141",675.187917071427,4.467
"22142",676.265851928098,4.467
"22143",669.672890730369,4.467
"22144",667.949955983779,4.786
"22145",668.216895227675,4.467
"22146",672.883425231345,4.467
"22147",674.723753050188,4.786
"22148",669.079147822814,4.467
"22149",667.000976442711,4.786
"22150",668.358326286286,3.941
"22151",659.968508022766,4.188
"22152",654.505649151468,4.467
"22153",662.183968371818,3.722
"22154",669.666375480427,3.941
"22155",671.022433642799,3.941
"22156",666.898544230607,5.154
"22157",671.870995789537,5.154
"22158",670.199832444795,5.154
"22159",671.308141892696,5.583
"22160",665.371918502002,5.583
"22161",662.693534791487,5.154
"22162",664.121210135114,5.583
"22163",663.045083665376,4.786
"22164",666.703072251061,4.786
"22165",667.449281929246,4.786
"22166",660.142394123123,4.786
"22167",652.923067422187,4.786
"22168",652.250212652936,5.154
"22169",656.30372435254,5.154
"22170",656.083459852659,5.154
"22171",653.42039445584,5.154
"22172",655.789997623323,4.786
"22173",660.985680977123,4.786
"22174",658.917391479208,3.722
"22175",654.737156442066,3.722
"22176",651.111823717278,3.722
"22177",647.325147584545,4.188
"22178",649.727990439062,4.188
"22179",651.820299817024,4.188
"22180",646.021160057543,4.188
"22181",640.616500335177,5.154
"22182",642.631394214181,6.091
"22183",644.07162372357,5.154
"22184",645.138616960424,5.154
"22185",649.702704912904,5.583
"22186",654.735462179619,6.091
"22187",654.229458204416,4.786
"22188",652.597344825601,4.786
"22189",651.892829707436,3.941
"22190",648.701508478493,3.722
"22191",647.031945972759,3.941
"22192",647.063066256509,4.188
"22193",644.039415570697,3.526
"22194",645.887529612979,4.786
"22195",648.719853869365,6.091
"22196",647.773757804558,5.154
"22197",647.222849879946,5.583
"22198",651.83647228928,5.154
"22199",680.852670667399,3.722
"22200",686.727971875904,3.722
"22201",685.377151601543,3.941
"22202",679.272183184135,3.045
"22203",680.095545700711,3.19
"22204",715.070462818095,3.722
"22205",715.668621681822,2.792
"22206",725.430414746415,2.577
"22207",730.137470979807,2.68
"22208",728.135704899588,2.68
"22209",731.033715708814,2.792
"22210",739.191177932203,2.792
"22211",741.113244095335,2.68
"22212",747.566615743671,2.68
"22213",757.808602986164,2.68
"22214",758.398339859579,2.577
"22215",745.460031387288,2.577
"22216",733.215251322521,2.577
"22217",727.384138217052,2.792
"22218",723.041200150204,2.68
"22219",720.27277808728,3.526
"22220",725.097960598913,3.526
"22221",730.638367180028,3.941
"22222",729.893742373682,4.467
"22223",720.121286558355,4.188
"22224",713.070558653163,4.188
"22225",702.44013838774,4.467
"22226",700.328182171697,5.583
"22227",696.110362121002,5.583
"22228",692.135586470385,5.583
"22229",685.37751056886,5.154
"22230",681.234642296488,5.154
"22231",685.933893604594,4.467
"22232",684.160466065357,4.188
"22233",675.842500686467,3.941
"22234",671.54822983175,4.188
"22235",669.44985966896,4.188
"22236",673.657565385314,4.467
"22237",678.505296747468,4.467
"22238",679.278366394303,4.467
"22239",674.887654877673,4.188
"22240",671.713408227724,3.941
"22241",669.444016843804,3.941
"22242",666.356654836341,4.188
"22243",663.91183995646,4.188
"22244",655.348054348644,4.188
"22245",655.563762550169,3.722
"22246",665.327889325325,3.941
"22247",667.874459845964,3.941
"22248",665.226784828436,5.583
"22249",663.263506253719,5.583
"22250",668.871986600456,5.154
"22251",670.701952908598,5.583
"22252",666.658846293839,5.583
"22253",660.70909471739,5.583
"22254",658.026637284421,5.154
"22255",659.153833479649,5.154
"22256",665.549064634469,5.154
"22257",667.812423171068,4.786
"22258",664.494413494464,5.154
"22259",659.109584861625,4.786
"22260",653.066116636739,4.786
"22261",649.763873769338,4.786
"22262",650.626025866777,5.154
"22263",649.176108191488,5.154
"22264",654.638414530731,4.786
"22265",661.005124298483,4.467
"22266",662.116291900775,3.941
"22267",653.179443331588,3.941
"22268",650.753908268101,3.941
"22269",647.998520122037,4.188
"22270",641.644810380693,4.786
"22271",639.855435388774,4.467
"22272",639.780748970962,4.467
"22273",640.05203066886,5.154
"22274",641.034362953224,5.583
"22275",642.537554893424,5.154
"22276",644.587363333384,5.154
"22277",649.628509815099,6.091
"22278",654.679766187583,6.091
"22279",656.997833825079,5.154
"22280",655.88275846423,4.786
"22281",654.42351993408,4.188
"22282",650.570278285905,3.941
"22283",648.096061558838,3.941
"22284",648.739059657222,3.722
"22285",646.75518199336,3.526
"22286",648.239137032261,5.154
"22287",650.045305016344,5.154
"22288",648.80961073249,5.154
"22289",650.243121517954,5.154
"22290",654.155340460915,4.786
"22291",697.414358925351,3.526
"22292",704.955272617504,3.526
"22293",696.126906781288,3.722
"22294",690.342626024856,3.045
"22295",689.555745605425,3.045
"22296",720.631686842993,3.526
"22297",723.543576955653,2.577
"22298",723.530816840519,2.577
"22299",724.73696881977,2.68
"22300",730.36039342299,2.481
"22301",732.719358395106,2.577
"22302",735.90151830278,2.792
"22303",739.572548749172,2.577
"22304",748.272075541375,2.577
"22305",752.459351012704,2.68
"22306",764.930871196208,2.68
"22307",754.946715043051,2.481
"22308",742.195446985053,2.577
"22309",733.856326203922,2.68
"22310",728.862713180893,2.68
"22311",729.266203264687,2.577
"22312",739.144616262621,2.577
"22313",740.864995457084,3.722
"22314",734.730407031544,4.467
"22315",728.599084133313,4.467
"22316",717.285780931112,4.188
"22317",703.7959235141,4.188
"22318",702.202604654673,4.188
"22319",699.50809785975,4.786
"22320",695.3962978538,4.467
"22321",691.369388579988,5.154
"22322",686.408082072105,4.786
"22323",695.702141252572,4.467
"22324",689.087262582505,4.188
"22325",681.896694846517,4.188
"22326",676.098222007403,4.188
"22327",679.762078871473,4.467
"22328",682.184739419677,4.467
"22329",685.68751072508,4.467
"22330",678.684515738308,4.188
"22331",672.698780174173,4.188
"22332",670.426623478717,3.941
"22333",670.232043166287,3.941
"22334",665.126508065608,3.941
"22335",661.615113725505,3.941
"22336",658.940311370504,3.941
"22337",653.246115967459,3.941
"22338",660.11503157689,3.722
"22339",662.225090475394,3.941
"22340",664.452938217695,5.154
"22341",659.604214904925,5.583
"22342",664.959589631794,5.583
"22343",664.553515654195,5.154
"22344",662.754725584687,5.583
"22345",660.563531417307,5.583
"22346",658.912368456303,5.583
"22347",655.678521069813,6.091
"22348",661.463375811533,5.583
"22349",664.292326672402,5.583
"22350",665.39452291357,4.786
"22351",660.065246944433,5.154
"22352",655.6322511183,4.786
"22353",651.645706587042,4.786
"22354",647.217783173112,5.154
"22355",647.221438847674,5.154
"22356",649.215962440716,4.786
"22357",660.960761420157,4.467
"22358",663.854756772969,4.188
"22359",659.237215719776,4.467
"22360",652.168645579701,4.188
"22361",650.666033690806,4.188
"22362",650.013940975261,4.188
"22363",645.412087129247,4.786
"22364",639.219978800769,5.154
"22365",635.270995015355,5.154
"22366",637.995720353207,4.786
"22367",640.569294409493,5.154
"22368",643.080181027057,5.154
"22369",647.543452796948,6.091
"22370",652.227519924865,5.583
"22371",655.993314928721,4.786
"22372",655.439258182576,4.786
"22373",653.89405011636,4.188
"22374",651.846338005341,4.188
"22375",651.010072877133,4.188
"22376",652.233233075014,3.526
"22377",650.78993338527,4.467
"22378",651.053281438656,4.467
"22379",650.905589737323,4.786
"22380",650.17919580585,4.786
"22381",654.068823984737,4.467
"22382",660.312313945427,4.467
"22383",685.574732806034,4.188
"22384",702.406946948021,3.722
"22385",690.646534667588,3.722
"22386",688.937229412324,3.045
"22387",720.684621145913,3.35
"22388",725.612762944228,2.68
"22389",730.079540194491,2.68
"22390",731.204212802636,2.577
"22391",735.317634255718,2.481
"22392",743.357007908248,2.577
"22393",749.487600489751,2.68
"22394",747.769560707785,2.481
"22395",753.997151098313,2.577
"22396",762.610035365476,2.393
"22397",776.965791835554,2.481
"22398",771.496414492866,2.481
"22399",752.768896884056,2.481
"22400",743.959177975978,2.577
"22401",739.86881541559,2.577
"22402",744.409371103432,2.577
"22403",751.123575910115,2.577
"22404",748.38259326796,2.68
"22405",748.81876848599,4.467
"22406",735.165889938658,4.188
"22407",720.535871775603,4.467
"22408",709.304848834829,4.188
"22409",706.524425878927,4.467
"22410",700.572965309218,4.786
"22411",697.699496425568,3.941
"22412",696.522913583037,3.722
"22413",694.597327727703,3.722
"22414",698.746047470659,3.722
"22415",691.10440261572,4.188
"22416",684.260461395313,4.188
"22417",685.179736256425,4.188
"22418",687.650408538238,4.467
"22419",689.967059300538,4.467
"22420",686.598249270402,4.467
"22421",681.429809578925,4.188
"22422",677.419149207175,4.188
"22423",673.728105376408,4.188
"22424",671.22981318232,3.941
"22425",665.395214591603,3.941
"22426",659.771892202178,3.941
"22427",658.579370050199,4.188
"22428",658.337269605183,3.722
"22429",655.215359420322,3.722
"22430",658.488901988007,3.526
"22431",661.102248952677,4.467
"22432",657.483300592804,5.583
"22433",659.874465114707,5.154
"22434",657.319222197688,5.154
"22435",660.146543231956,5.583
"22436",656.765049433869,5.583
"22437",654.869362939151,5.583
"22438",652.32170874755,5.583
"22439",656.858212554569,5.583
"22440",659.805620649509,5.583
"22441",666.164061406563,5.154
"22442",664.808567411969,5.154
"22443",659.688126701213,5.154
"22444",651.094106891615,5.154
"22445",644.420534689931,5.154
"22446",645.506554221706,5.154
"22447",645.496936038931,4.786
"22448",652.956444313132,4.786
"22449",658.990914793925,5.583
"22450",658.930861515804,5.154
"22451",658.688113416622,4.467
"22452",651.016093134692,4.467
"22453",646.84748705279,4.786
"22454",643.90199654104,4.786
"22455",639.614727184187,5.154
"22456",636.089689256333,8.375
"22457",635.97376111279,5.154
"22458",637.59978614009,5.583
"22459",639.556799556457,5.154
"22460",644.074309723532,5.154
"22461",649.637073719834,4.467
"22462",652.994083818504,4.188
"22463",654.026929146156,4.188
"22464",654.356605904769,4.188
"22465",651.121375748938,3.941
"22466",651.159350674186,3.941
"22467",653.47424774997,3.941
"22468",654.571337139624,4.467
"22469",654.967570043585,4.467
"22470",653.104917290928,4.467
"22471",652.68076513169,4.786
"22472",656.84837034251,4.786
"22473",665.100425791412,4.786
"22474",683.088820485661,4.467
"22475",686.508657752257,3.941
"22476",678.353699143007,3.941
"22477",680.17700170331,3.19
"22478",678.256814472567,3.35
"22479",714.548805541704,3.526
"22480",717.996839748739,2.913
"22481",722.791108987328,2.913
"22482",724.693415871175,2.577
"22483",724.219868599823,2.481
"22484",731.155774681688,2.481
"22485",740.457462857416,2.481
"22486",754.068880623221,2.577
"22487",756.574238983829,2.68
"22488",759.283323977276,2.481
"22489",773.288635629587,2.577
"22490",787.593076911254,2.577
"22491",799.386511797714,2.481
"22492",777.230048197493,2.577
"22493",765.549564692126,2.577
"22494",756.393633835308,2.577
"22495",761.130898640159,2.481
"22496",753.650875023233,2.577
"22497",741.417674242587,2.577
"22498",748.112381494213,4.188
"22499",736.753787752702,4.188
"22500",726.021631712333,4.188
"22501",716.501452612083,4.467
"22502",710.842452587904,4.188
"22503",706.388111781174,4.188
"22504",704.879107722215,3.941
"22505",701.408377040866,3.526
"22506",702.453274197009,3.526
"22507",698.842894710465,3.526
"22508",691.477066837382,3.35
"22509",688.581604656081,3.35
"22510",694.485933722648,4.467
"22511",695.631773131863,4.188
"22512",693.464740513389,4.467
"22513",686.152562192466,4.467
"22514",680.3266765035,4.188
"22515",675.733321052643,4.188
"22516",674.580789304763,4.188
"22517",668.060240861468,3.941
"22518",664.247261764822,4.188
"22519",666.393446843863,4.188
"22520",666.883868845112,4.188
"22521",662.404190592379,3.526
"22522",656.886888028847,3.722
"22523",655.282360986664,3.722
"22524",657.772972226274,3.941
"22525",659.487329724305,5.154
"22526",657.345879048916,5.583
"22527",654.475726871786,5.583
"22528",658.03547485389,5.583
"22529",654.9719996579,5.583
"22530",652.377703098186,5.583
"22531",653.902865811062,5.583
"22532",655.60468509444,6.091
"22533",662.159851137039,6.091
"22534",662.480175193199,5.583
"22535",656.934051894939,5.583
"22536",657.826405867109,5.583
"22537",655.002190418559,5.154
"22538",650.85916484918,4.786
"22539",644.68091818458,5.154
"22540",642.044437777192,5.154
"22541",641.855941839675,5.154
"22542",645.312888126863,5.154
"22543",655.098410921455,5.154
"22544",659.187552722959,5.154
"22545",652.787641697145,4.467
"22546",648.182417224461,4.467
"22547",642.595539877671,4.786
"22548",637.241615864898,8.375
"22549",634.69946328881,8.375
"22550",634.453372101054,5.583
"22551",635.11619323654,5.583
"22552",637.455093532369,5.583
"22553",643.988409926207,5.154
"22554",650.433753596097,4.188
"22555",648.954540176484,4.188
"22556",648.951943394743,4.188
"22557",647.844519347678,4.188
"22558",647.449990917365,4.188
"22559",650.692782478907,4.786
"22560",654.011210386945,4.467
"22561",654.043496413562,4.467
"22562",651.837841768805,4.467
"22563",653.248231584584,4.467
"22564",657.36308120366,4.467
"22565",668.692882476303,4.467
"22566",684.028627636913,4.188
"22567",681.798488859341,3.19
"22568",673.88741963761,2.913
"22569",669.744407521716,2.577
"22570",712.339477927348,3.941
"22571",717.298015157513,3.526
"22572",715.932555302453,2.68
"22573",720.100584196469,2.577
"22574",728.070575923204,2.481
"22575",737.540268405839,2.577
"22576",747.89096946046,2.577
"22577",764.985526481176,2.68
"22578",776.599631845869,2.481
"22579",785.345651689444,2.577
"22580",793.509636915909,2.577
"22581",800.226584421446,2.577
"22582",793.225362645865,2.577
"22583",777.95775928998,2.577
"22584",766.715441843061,2.481
"22585",763.491147672093,2.481
"22586",748.441803475571,2.68
"22587",733.089702029156,2.577
"22588",727.650645508199,2.792
"22589",731.738877429097,3.941
"22590",726.39043810795,3.941
"22591",722.194838870465,3.722
"22592",714.304665471993,3.722
"22593",713.658492529356,3.722
"22594",712.802955638612,3.526
"22595",712.713741277008,3.526
"22596",709.373328743999,3.722
"22597",704.098909695482,3.526
"22598",698.950827738783,3.35
"22599",697.297952501644,3.526
"22600",696.20017141353,3.35
"22601",696.2075477362,4.467
"22602",693.651815835412,4.188
"22603",688.012533462633,4.188
"22604",684.14083824426,4.188
"22605",676.381852921599,4.188
"22606",670.952040082877,4.188
"22607",670.290135228278,4.188
"22608",670.306539168483,4.188
"22609",673.228896308686,4.188
"22610",668.649988596138,4.188
"22611",664.761808371776,3.941
"22612",659.984670774302,3.722
"22613",653.966790328825,3.722
"22614",654.433737828586,4.467
"22615",656.962314425006,5.154
"22616",654.85198611056,5.583
"22617",651.385120922533,5.154
"22618",650.02967705522,5.154
"22619",646.5050280455,5.154
"22620",646.632485864047,5.154
"22621",648.910649461649,5.154
"22622",655.041431226897,5.583
"22623",663.887889932392,6.091
"22624",663.235607506144,5.583
"22625",653.521986779786,6.091
"22626",649.749020911401,5.583
"22627",646.871763173534,5.583
"22628",643.351928266114,6.091
"22629",643.527289662024,5.154
"22630",644.24368603034,5.154
"22631",639.912386815988,5.154
"22632",640.137280884951,6.091
"22633",650.976437538882,5.583
"22634",657.022154337169,5.583
"22635",652.228588729331,6.091
"22636",646.862399531137,6.7
"22637",642.454439327528,7.444
"22638",637.661844327821,8.375
"22639",634.659706766726,7.444
"22640",633.931137233686,8.375
"22641",633.63832316552,5.154
"22642",635.38944258981,5.154
"22643",642.923877232683,4.786
"22644",647.013010817169,4.467
"22645",646.479387940135,4.467
"22646",644.413585612694,4.188
"22647",646.096270180896,4.188
"22648",645.603512739113,3.941
"22649",643.996071933288,4.786
"22650",646.58621923874,4.786
"22651",650.536803662625,4.786
"22652",647.426568205238,4.467
"22653",646.229605953117,4.467
"22654",650.365232239484,4.467
"22655",655.645884715651,4.467
"22656",670.230248920023,2.792
"22657",688.238416357208,2.913
"22658",683.691562706413,2.913
"22659",680.859053865817,2.577
"22660",672.435769988902,2.577
"22661",710.39803154809,3.722
"22662",715.843699913833,3.045
"22663",722.396858332248,2.577
"22664",731.556785436925,2.577
"22665",740.421877479483,2.577
"22666",748.253181345208,2.577
"22667",768.405761798135,2.68
"22668",786.110971557779,2.393
"22669",808.083745559525,2.577
"22670",797.406756932949,2.577
"22671",784.055342508978,2.577
"22672",778.450650139634,2.577
"22673",769.695942660421,2.577
"22674",757.382497690103,2.577
"22675",754.759714184712,2.577
"22676",742.849841048965,2.481
"22677",739.44471694353,2.481
"22678",729.240705639289,2.577
"22679",724.024693303187,2.577
"22680",722.584510632082,4.188
"22681",719.672864646354,3.722
"22682",710.907432017443,3.941
"22683",710.181564447843,3.722
"22684",715.792917423118,3.35
"22685",718.389366750537,3.526
"22686",710.983848139002,3.526
"22687",706.301914277943,3.35
"22688",704.549808146514,3.526
"22689",699.71254555701,3.35
"22690",693.734341726613,3.526
"22691",691.456585355366,3.526
"22692",688.776439091914,3.526
"22693",683.879465350375,4.188
"22694",682.323676991765,4.188
"22695",675.119529875763,4.467
"22696",675.776003657708,4.188
"22697",677.343733892001,4.188
"22698",676.51624774944,4.188
"22699",671.129170908275,4.188
"22700",665.53912703289,4.188
"22701",662.586065287588,3.941
"22702",659.10659978307,3.941
"22703",658.469051501462,4.467
"22704",654.582498322613,4.467
"22705",651.599368645849,5.154
"22706",652.517988265626,5.154
"22707",655.21347873793,4.786
"22708",655.684864397609,5.154
"22709",650.481306660473,5.154
"22710",646.031531704099,5.154
"22711",648.08931268964,5.154
"22712",653.998908071785,5.583
"22713",661.890562149455,6.091
"22714",666.104035467858,6.091
"22715",660.218503170346,6.091
"22716",655.012611812949,6.091
"22717",649.463457252621,6.091
"22718",644.904673167151,6.091
"22719",641.307384602499,6.091
"22720",634.928330088543,5.583
"22721",637.312609878995,6.091
"22722",649.113281879831,6.091
"22723",656.047970556787,6.091
"22724",660.648862961687,6.091
"22725",658.141942951175,6.7
"22726",652.55018804021,7.444
"22727",647.202731077941,6.7
"22728",640.43718860219,6.7
"22729",635.106179478693,6.091
"22730",631.406482877602,6.091
"22731",628.159559597854,6.7
"22732",632.743532496557,4.467
"22733",642.796637875356,4.467
"22734",644.093404598449,4.188
"22735",641.994592775136,4.467
"22736",641.899082612469,4.467
"22737",640.938815950645,4.188
"22738",639.826047750421,3.941
"22739",640.65783143609,4.188
"22740",643.887170306418,4.467
"22741",643.642183353409,4.467
"22742",641.664163924081,4.467
"22743",643.816412241019,4.786
"22744",649.305501413836,4.467
"22745",654.627693577202,4.467
"22746",666.26563225283,2.792
"22747",695.027003258275,2.913
"22748",700.518186735863,2.913
"22749",700.557741987728,2.481
"22750",689.113816342722,2.577
"22751",713.421129380393,2.913
"22752",730.688417708734,2.393
"22753",736.305747568226,2.481
"22754",735.840324640462,2.393
"22755",741.135599297821,2.481
"22756",754.366764487283,2.68
"22757",770.105370922983,2.481
"22758",794.319623088061,2.577
"22759",792.879933736451,2.577
"22760",791.98556870099,2.577
"22761",781.106202961256,2.577
"22762",764.239125106967,2.577
"22763",743.457719572235,2.577
"22764",750.813397755938,2.393
"22765",756.080551124777,2.393
"22766",753.775546288872,2.393
"22767",734.526705796398,2.481
"22768",717.239536262607,2.577
"22769",717.338839212738,2.68
"22770",716.551455808788,3.941
"22771",712.444937864569,3.722
"22772",704.421356530524,3.722
"22773",713.36871229045,3.526
"22774",717.314266236465,3.526
"22775",712.382122985605,3.722
"22776",711.302297321597,3.526
"22777",711.399939877925,3.526
"22778",706.661883266183,3.722
"22779",699.542107449171,3.722
"22780",694.136157577279,3.722
"22781",688.376323207865,4.188
"22782",685.411141103953,4.188
"22783",684.849770683866,4.188
"22784",680.452510538759,4.188
"22785",684.066075674992,4.188
"22786",681.016358938894,3.941
"22787",677.012141440484,4.188
"22788",670.681234560424,4.188
"22789",664.976539224105,3.941
"22790",665.158036778342,3.941
"22791",667.89272493955,3.941
"22792",669.458594058341,4.467
"22793",659.081328734025,4.786
"22794",656.941081017541,4.786
"22795",661.973585732055,4.786
"22796",663.658877551927,4.786
"22797",661.838115813672,5.154
"22798",652.553512886375,5.154
"22799",644.457238607486,5.154
"22800",646.152905704081,5.154
"22801",653.119121652122,5.583
"22802",657.719894026773,5.583
"22803",654.994543397051,6.091
"22804",657.272823776763,6.091
"22805",656.665373724357,6.091
"22806",656.621050395518,6.091
"22807",649.376340553992,6.091
"22808",644.944549132966,5.583
"22809",634.260951342006,22.333
"22810",634.079040850746,22.333
"22811",644.570325505457,7.444
"22812",654.31961635199,7.444
"22813",655.736818474734,6.7
"22814",655.781014515808,6.091
"22815",653.972163815828,6.7
"22816",647.591593976574,6.7
"22817",645.483912797895,6.7
"22818",641.565073595175,6.091
"22819",637.033761481936,6.7
"22820",631.747342808426,6.7
"22821",632.146910157616,4.467
"22822",636.608556151981,4.467
"22823",636.998778329938,4.188
"22824",638.490474654834,4.467
"22825",636.472908994979,4.188
"22826",634.936754143633,4.188
"22827",637.960163233659,4.188
"22828",638.833823492189,4.467
"22829",638.339031811135,4.467
"22830",638.696747103428,4.467
"22831",638.169333967233,4.467
"22832",641.794519037311,4.467
"22833",645.394287995822,4.786
"22834",649.214062114134,4.467
"22835",659.286865497437,2.792
"22836",695.524384651303,2.913
"22837",707.660886399972,2.913
"22838",701.83802180809,3.045
"22839",703.545910731802,2.577
"22840",714.41913810608,3.722
"22841",719.629126649826,3.19
"22842",726.558421403983,3.19
"22843",735.323790795121,3.045
"22844",737.235384029528,2.481
"22845",731.585831156195,2.393
"22846",732.344868611307,2.481
"22847",742.574001090195,2.68
"22848",750.714553781616,2.481
"22849",762.980978329069,2.577
"22850",783.856533027639,2.481
"22851",798.282821022547,2.481
"22852",786.586210001101,2.577
"22853",762.365933536403,2.577
"22854",754.281673249529,2.481
"22855",748.557031382245,2.393
"22856",768.626870593923,2.393
"22857",760.961330696929,2.393
"22858",729.773644754976,2.393
"22859",713.528681180649,2.68
"22860",710.669697700895,2.68
"22861",713.197692327734,2.577
"22862",711.978842577046,3.722
"22863",703.126775463251,3.941
"22864",710.411729917452,3.722
"22865",714.081507183458,3.526
"22866",711.312142666706,3.722
"22867",719.747530374779,3.722
"22868",720.643261164059,3.722
"22869",713.827205613263,3.722
"22870",706.392261136944,3.722
"22871",701.198787468695,4.188
"22872",695.006978740667,4.188
"22873",696.134736034166,5.583
"22874",693.396402373004,5.583
"22875",685.326804769508,4.188
"22876",685.297995171102,4.188
"22877",679.753102329347,4.188
"22878",676.860339687407,4.188
"22879",675.109600463853,4.188
"22880",671.968920646221,3.941
"22881",672.029964245949,3.941
"22882",674.560019278247,4.786
"22883",673.22346690895,4.786
"22884",666.4599327041,4.786
"22885",664.51708832822,4.467
"22886",666.661102274396,4.467
"22887",663.093075352925,5.154
"22888",659.305509362015,4.786
"22889",654.195736934371,5.154
"22890",649.611770616857,5.154
"22891",643.947517473625,5.154
"22892",644.23408874214,5.583
"22893",645.097620902917,6.091
"22894",644.672729890811,6.091
"22895",650.651718226725,6.091
"22896",651.627141227087,6.091
"22897",649.135078296701,6.091
"22898",643.599522219165,6.091
"22899",641.488546341461,22.333
"22900",633.478076196597,22.333
"22901",635.440067893333,22.333
"22902",644.315909702416,8.375
"22903",647.012759663262,8.375
"22904",645.867860070022,7.444
"22905",650.309080695189,6.7
"22906",657.017290637089,7.444
"22907",652.138853309836,6.7
"22908",643.073138255654,6.7
"22909",636.016790372026,6.091
"22910",633.291754193818,6.7
"22911",630.288781156362,6.091
"22912",630.730166150687,4.467
"22913",634.032333598304,4.467
"22914",635.892857289364,4.188
"22915",637.992537157643,4.467
"22916",634.978961292502,3.941
"22917",629.966650014042,4.188
"22918",632.669470726264,4.188
"22919",635.916284197497,4.188
"22920",633.351079034843,4.188
"22921",632.499984861662,4.188
"22922",633.594490240789,3.941
"22923",637.998573632228,4.188
"22924",642.550305736142,4.786
"22925",644.466120667251,5.154
"22926",658.275407775803,3.045
"22927",699.984120645516,3.045
"22928",702.086228024106,2.913
"22929",685.374184762486,2.913
"22930",689.828857212442,2.481
"22931",719.619825021369,3.35
"22932",722.997114843334,3.19
"22933",729.034635931543,2.913
"22934",733.981579916522,3.045
"22935",734.949650383274,2.481
"22936",727.177772407607,2.393
"22937",726.563112806489,2.481
"22938",736.518537297586,2.68
"22939",742.923245320519,2.481
"22940",758.894989454401,2.577
"22941",770.516803242536,2.577
"22942",770.159634085249,2.481
"22943",769.046147881354,2.481
"22944",763.331591450578,2.393
"22945",767.958492770682,2.393
"22946",741.399091365186,2.481
"22947",750.363723143147,2.393
"22948",755.166559503346,2.393
"22949",727.001429773218,2.393
"22950",715.022268631435,2.481
"22951",707.804192512181,2.68
"22952",706.928410448464,2.577
"22953",708.35854728763,2.68
"22954",700.117772905742,3.35
"22955",704.71639643241,3.526
"22956",708.47083924436,3.722
"22957",705.789294110599,3.35
"22958",717.904303543367,3.526
"22959",717.624867418974,3.526
"22960",709.826478727066,3.526
"22961",705.030786393838,3.722
"22962",707.664027968399,3.941
"22963",701.694903638733,4.786
"22964",698.335165857534,5.583
"22965",692.564844102517,5.583
"22966",694.26394457298,5.583
"22967",689.306871686329,4.188
"22968",683.793787394918,4.188
"22969",685.078493282815,4.188
"22970",683.501870784093,3.941
"22971",679.383303065462,4.467
